time_attendance_id,employee_id,attendance_date,clock_in,clock_in_ip_address,clock_in_out,clock_out,clock_out_ip_address,clock_in_latitude,clock_in_longitude,clock_out_latitude,clock_out_longitude,status
1184,44,2018-10-24,2018-10-24 9:23:00,199:200:54:542,12,2018-10-24 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1185,45,2018-10-24,2018-10-24 9:19:00,199:200:54:542,6,2018-10-24 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1186,46,2018-10-24,2018-10-24 9:18:00,199:200:54:542,12,2018-10-24 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1187,47,2018-10-24,2018-10-24 9:23:00,199:200:54:542,14,2018-10-24 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1188,48,2018-10-24,2018-10-24 9:16:00,199:200:54:542,12,2018-10-24 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1189,49,2018-10-24,2018-10-24 9:22:00,199:200:54:542,8,2018-10-24 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1190,50,2018-10-24,2018-10-24 9:17:00,199:200:54:542,5,2018-10-24 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1191,51,2018-10-24,2018-10-24 9:20:00,199:200:54:542,9,2018-10-24 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1192,52,2018-10-24,2018-10-24 9:20:00,199:200:54:542,12,2018-10-24 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1193,53,2018-10-24,2018-10-24 9:24:00,199:200:54:542,6,2018-10-24 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1194,54,2018-10-24,2018-10-24 9:20:00,199:200:54:542,14,2018-10-24 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1195,55,2018-10-24,2018-10-24 9:22:00,199:200:54:542,14,2018-10-24 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1196,56,2018-10-24,,,,,,,,,,Absent
1197,57,2018-10-24,2018-10-24 9:16:00,199:200:54:542,4,2018-10-24 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1198,1,2018-10-25,2018-10-25 9:16:00,199:200:54:542,5,2018-10-25 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1199,2,2018-10-25,2018-10-25 9:24:00,199:200:54:542,4,2018-10-25 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1200,3,2018-10-25,2018-10-25 9:18:00,199:200:54:542,12,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1201,4,2018-10-25,2018-10-25 9:24:00,199:200:54:542,12,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1202,5,2018-10-25,2018-10-25 9:15:00,199:200:54:542,9,2018-10-25 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1203,6,2018-10-25,2018-10-25 9:17:00,199:200:54:542,5,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1204,7,2018-10-25,2018-10-25 9:15:00,199:200:54:542,11,2018-10-25 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1205,8,2018-10-25,2018-10-25 9:24:00,199:200:54:542,6,2018-10-25 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1206,9,2018-10-25,2018-10-25 9:19:00,199:200:54:542,8,2018-10-25 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1207,10,2018-10-25,2018-10-25 9:16:00,199:200:54:542,5,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1208,11,2018-10-25,2018-10-25 9:22:00,199:200:54:542,12,2018-10-25 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1209,12,2018-10-25,2018-10-25 9:18:00,199:200:54:542,10,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1210,13,2018-10-25,,,,,,,,,,Absent
1211,14,2018-10-25,2018-10-25 9:22:00,199:200:54:542,7,2018-10-25 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1212,15,2018-10-25,2018-10-25 9:20:00,199:200:54:542,11,2018-10-25 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1213,16,2018-10-25,2018-10-25 9:18:00,199:200:54:542,14,2018-10-25 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1214,17,2018-10-25,2018-10-25 9:19:00,199:200:54:542,14,2018-10-25 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1215,18,2018-10-25,2018-10-25 9:18:00,199:200:54:542,12,2018-10-25 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1216,19,2018-10-25,2018-10-25 9:23:00,199:200:54:542,9,2018-10-25 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1217,20,2018-10-25,2018-10-25 9:17:00,199:200:54:542,9,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1218,21,2018-10-25,2018-10-25 9:18:00,199:200:54:542,5,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1219,22,2018-10-25,2018-10-25 9:17:00,199:200:54:542,10,2018-10-25 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1220,23,2018-10-25,2018-10-25 9:16:00,199:200:54:542,8,2018-10-25 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1221,24,2018-10-25,2018-10-25 9:16:00,199:200:54:542,10,2018-10-25 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1222,25,2018-10-25,2018-10-25 9:20:00,199:200:54:542,9,2018-10-25 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1223,26,2018-10-25,2018-10-25 9:22:00,199:200:54:542,12,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1224,27,2018-10-25,2018-10-25 9:24:00,199:200:54:542,10,2018-10-25 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1225,28,2018-10-25,2018-10-25 9:22:00,199:200:54:542,11,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1226,29,2018-10-25,,,,,,,,,,Absent
1227,30,2018-10-25,2018-10-25 9:17:00,199:200:54:542,8,2018-10-25 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1228,31,2018-10-25,2018-10-25 9:17:00,199:200:54:542,8,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1229,32,2018-10-25,2018-10-25 9:17:00,199:200:54:542,11,2018-10-25 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1230,33,2018-10-25,2018-10-25 9:22:00,199:200:54:542,8,2018-10-25 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1231,34,2018-10-25,2018-10-25 9:15:00,199:200:54:542,6,2018-10-25 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1232,35,2018-10-25,2018-10-25 9:22:00,199:200:54:542,5,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1233,36,2018-10-25,2018-10-25 9:15:00,199:200:54:542,8,2018-10-25 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1234,37,2018-10-25,2018-10-25 9:15:00,199:200:54:542,9,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1235,38,2018-10-25,2018-10-25 9:16:00,199:200:54:542,10,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1236,39,2018-10-25,2018-10-25 9:22:00,199:200:54:542,9,2018-10-25 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1237,40,2018-10-25,2018-10-25 9:15:00,199:200:54:542,10,2018-10-25 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1238,41,2018-10-25,2018-10-25 9:20:00,199:200:54:542,13,2018-10-25 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1239,42,2018-10-25,2018-10-25 9:22:00,199:200:54:542,10,2018-10-25 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1240,43,2018-10-25,2018-10-25 9:17:00,199:200:54:542,12,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1241,44,2018-10-25,2018-10-25 9:21:00,199:200:54:542,14,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1242,45,2018-10-25,2018-10-25 9:17:00,199:200:54:542,10,2018-10-25 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1243,46,2018-10-25,2018-10-25 9:15:00,199:200:54:542,10,2018-10-25 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1244,47,2018-10-25,2018-10-25 9:16:00,199:200:54:542,14,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1245,48,2018-10-25,2018-10-25 9:18:00,199:200:54:542,5,2018-10-25 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1246,49,2018-10-25,2018-10-25 9:15:00,199:200:54:542,10,2018-10-25 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1247,50,2018-10-25,2018-10-25 9:21:00,199:200:54:542,4,2018-10-25 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1248,51,2018-10-25,2018-10-25 9:19:00,199:200:54:542,13,2018-10-25 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1249,52,2018-10-25,2018-10-25 9:18:00,199:200:54:542,11,2018-10-25 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1250,53,2018-10-25,2018-10-25 9:21:00,199:200:54:542,5,2018-10-25 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1251,54,2018-10-25,2018-10-25 9:22:00,199:200:54:542,7,2018-10-25 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1252,55,2018-10-25,2018-10-25 9:24:00,199:200:54:542,11,2018-10-25 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1253,56,2018-10-25,2018-10-25 9:24:00,199:200:54:542,11,2018-10-25 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1254,57,2018-10-25,2018-10-25 9:23:00,199:200:54:542,14,2018-10-25 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1255,1,2018-10-26,2018-10-26 9:24:00,199:200:54:542,6,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1256,2,2018-10-26,2018-10-26 9:18:00,199:200:54:542,4,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1257,3,2018-10-26,2018-10-26 9:21:00,199:200:54:542,9,2018-10-26 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1258,4,2018-10-26,2018-10-26 9:19:00,199:200:54:542,11,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1259,5,2018-10-26,2018-10-26 9:21:00,199:200:54:542,14,2018-10-26 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1260,6,2018-10-26,2018-10-26 9:17:00,199:200:54:542,10,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1261,7,2018-10-26,2018-10-26 9:24:00,199:200:54:542,6,2018-10-26 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1262,8,2018-10-26,2018-10-26 9:18:00,199:200:54:542,9,2018-10-26 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1263,9,2018-10-26,2018-10-26 9:23:00,199:200:54:542,9,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1264,10,2018-10-26,2018-10-26 9:22:00,199:200:54:542,6,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1265,11,2018-10-26,2018-10-26 9:24:00,199:200:54:542,5,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1266,12,2018-10-26,2018-10-26 9:23:00,199:200:54:542,7,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1267,13,2018-10-26,2018-10-26 9:22:00,199:200:54:542,7,2018-10-26 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1268,14,2018-10-26,2018-10-26 9:18:00,199:200:54:542,12,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1269,15,2018-10-26,2018-10-26 9:20:00,199:200:54:542,8,2018-10-26 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1270,16,2018-10-26,2018-10-26 9:23:00,199:200:54:542,13,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1271,17,2018-10-26,2018-10-26 9:19:00,199:200:54:542,4,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1272,18,2018-10-26,2018-10-26 9:19:00,199:200:54:542,8,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1273,19,2018-10-26,2018-10-26 9:19:00,199:200:54:542,8,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1274,20,2018-10-26,2018-10-26 9:17:00,199:200:54:542,14,2018-10-26 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1275,21,2018-10-26,2018-10-26 9:19:00,199:200:54:542,11,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1276,22,2018-10-26,2018-10-26 9:24:00,199:200:54:542,8,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1277,23,2018-10-26,2018-10-26 9:17:00,199:200:54:542,9,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1278,24,2018-10-26,2018-10-26 9:20:00,199:200:54:542,7,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1279,25,2018-10-26,2018-10-26 9:21:00,199:200:54:542,9,2018-10-26 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1280,26,2018-10-26,2018-10-26 9:19:00,199:200:54:542,9,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1281,27,2018-10-26,,,,,,,,,,Absent
1282,28,2018-10-26,2018-10-26 9:17:00,199:200:54:542,13,2018-10-26 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1283,29,2018-10-26,2018-10-26 9:15:00,199:200:54:542,14,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1284,30,2018-10-26,2018-10-26 9:16:00,199:200:54:542,7,2018-10-26 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1285,31,2018-10-26,2018-10-26 9:23:00,199:200:54:542,11,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1286,32,2018-10-26,2018-10-26 9:17:00,199:200:54:542,10,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1287,33,2018-10-26,2018-10-26 9:16:00,199:200:54:542,4,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1288,34,2018-10-26,2018-10-26 9:20:00,199:200:54:542,10,2018-10-26 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1289,35,2018-10-26,2018-10-26 9:19:00,199:200:54:542,8,2018-10-26 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1290,36,2018-10-26,2018-10-26 9:15:00,199:200:54:542,10,2018-10-26 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1291,37,2018-10-26,2018-10-26 9:18:00,199:200:54:542,14,2018-10-26 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1292,38,2018-10-26,2018-10-26 9:20:00,199:200:54:542,11,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1293,39,2018-10-26,2018-10-26 9:18:00,199:200:54:542,11,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1294,40,2018-10-26,2018-10-26 9:21:00,199:200:54:542,12,2018-10-26 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1295,41,2018-10-26,2018-10-26 9:24:00,199:200:54:542,7,2018-10-26 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1296,42,2018-10-26,2018-10-26 9:18:00,199:200:54:542,7,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1297,43,2018-10-26,2018-10-26 9:20:00,199:200:54:542,6,2018-10-26 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1298,44,2018-10-26,2018-10-26 9:19:00,199:200:54:542,12,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1299,45,2018-10-26,2018-10-26 9:24:00,199:200:54:542,13,2018-10-26 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1300,46,2018-10-26,2018-10-26 9:22:00,199:200:54:542,8,2018-10-26 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1301,47,2018-10-26,2018-10-26 9:22:00,199:200:54:542,11,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1302,48,2018-10-26,2018-10-26 9:20:00,199:200:54:542,10,2018-10-26 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1303,49,2018-10-26,,,,,,,,,,Absent
1304,50,2018-10-26,2018-10-26 9:23:00,199:200:54:542,14,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1305,51,2018-10-26,2018-10-26 9:24:00,199:200:54:542,5,2018-10-26 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1306,52,2018-10-26,2018-10-26 9:24:00,199:200:54:542,5,2018-10-26 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1307,53,2018-10-26,2018-10-26 9:16:00,199:200:54:542,5,2018-10-26 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1308,54,2018-10-26,2018-10-26 9:19:00,199:200:54:542,4,2018-10-26 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1309,55,2018-10-26,2018-10-26 9:16:00,199:200:54:542,13,2018-10-26 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1310,56,2018-10-26,2018-10-26 9:21:00,199:200:54:542,5,2018-10-26 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1311,57,2018-10-26,2018-10-26 9:16:00,199:200:54:542,9,2018-10-26 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1312,1,2018-10-27,2018-10-27 9:18:00,199:200:54:542,5,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1313,2,2018-10-27,2018-10-27 9:16:00,199:200:54:542,12,2018-10-27 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1314,3,2018-10-27,2018-10-27 9:19:00,199:200:54:542,9,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1315,4,2018-10-27,2018-10-27 9:15:00,199:200:54:542,10,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1316,5,2018-10-27,2018-10-27 9:24:00,199:200:54:542,6,2018-10-27 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1317,6,2018-10-27,2018-10-27 9:16:00,199:200:54:542,14,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1318,7,2018-10-27,2018-10-27 9:16:00,199:200:54:542,5,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1319,8,2018-10-27,2018-10-27 9:24:00,199:200:54:542,12,2018-10-27 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1320,9,2018-10-27,2018-10-27 9:23:00,199:200:54:542,6,2018-10-27 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1321,10,2018-10-27,2018-10-27 9:24:00,199:200:54:542,14,2018-10-27 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1322,11,2018-10-27,2018-10-27 9:24:00,199:200:54:542,6,2018-10-27 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1323,12,2018-10-27,2018-10-27 9:18:00,199:200:54:542,12,2018-10-27 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1324,13,2018-10-27,2018-10-27 9:17:00,199:200:54:542,7,2018-10-27 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1325,14,2018-10-27,2018-10-27 9:19:00,199:200:54:542,14,2018-10-27 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1326,15,2018-10-27,2018-10-27 9:18:00,199:200:54:542,4,2018-10-27 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1327,16,2018-10-27,2018-10-27 9:21:00,199:200:54:542,8,2018-10-27 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1328,17,2018-10-27,2018-10-27 9:20:00,199:200:54:542,12,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1329,18,2018-10-27,,,,,,,,,,Absent
1330,19,2018-10-27,2018-10-27 9:19:00,199:200:54:542,11,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1331,20,2018-10-27,2018-10-27 9:19:00,199:200:54:542,5,2018-10-27 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1332,21,2018-10-27,2018-10-27 9:23:00,199:200:54:542,13,2018-10-27 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1333,22,2018-10-27,2018-10-27 9:16:00,199:200:54:542,13,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1334,23,2018-10-27,2018-10-27 9:21:00,199:200:54:542,8,2018-10-27 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1335,24,2018-10-27,2018-10-27 9:24:00,199:200:54:542,12,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1336,25,2018-10-27,2018-10-27 9:21:00,199:200:54:542,6,2018-10-27 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1337,26,2018-10-27,2018-10-27 9:15:00,199:200:54:542,5,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1338,27,2018-10-27,2018-10-27 9:21:00,199:200:54:542,14,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1339,28,2018-10-27,2018-10-27 9:17:00,199:200:54:542,9,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1340,29,2018-10-27,2018-10-27 9:24:00,199:200:54:542,4,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1341,30,2018-10-27,2018-10-27 9:15:00,199:200:54:542,10,2018-10-27 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1342,31,2018-10-27,2018-10-27 9:23:00,199:200:54:542,9,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1343,32,2018-10-27,2018-10-27 9:19:00,199:200:54:542,12,2018-10-27 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1344,33,2018-10-27,2018-10-27 9:19:00,199:200:54:542,12,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1345,34,2018-10-27,2018-10-27 9:16:00,199:200:54:542,8,2018-10-27 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1346,35,2018-10-27,2018-10-27 9:15:00,199:200:54:542,8,2018-10-27 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1347,36,2018-10-27,2018-10-27 9:24:00,199:200:54:542,10,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1348,37,2018-10-27,2018-10-27 9:18:00,199:200:54:542,4,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1349,38,2018-10-27,2018-10-27 9:24:00,199:200:54:542,6,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1350,39,2018-10-27,2018-10-27 9:18:00,199:200:54:542,8,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1351,40,2018-10-27,2018-10-27 9:19:00,199:200:54:542,10,2018-10-27 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1352,41,2018-10-27,2018-10-27 9:21:00,199:200:54:542,5,2018-10-27 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1353,42,2018-10-27,2018-10-27 9:15:00,199:200:54:542,10,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1354,43,2018-10-27,2018-10-27 9:15:00,199:200:54:542,13,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1355,44,2018-10-27,2018-10-27 9:19:00,199:200:54:542,11,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1356,45,2018-10-27,2018-10-27 9:22:00,199:200:54:542,4,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1357,46,2018-10-27,2018-10-27 9:22:00,199:200:54:542,8,2018-10-27 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1358,47,2018-10-27,2018-10-27 9:23:00,199:200:54:542,6,2018-10-27 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1359,48,2018-10-27,2018-10-27 9:17:00,199:200:54:542,6,2018-10-27 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1360,49,2018-10-27,,,,,,,,,,Absent
1361,50,2018-10-27,2018-10-27 9:21:00,199:200:54:542,10,2018-10-27 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1362,51,2018-10-27,2018-10-27 9:20:00,199:200:54:542,13,2018-10-27 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
1363,52,2018-10-27,2018-10-27 9:19:00,199:200:54:542,14,2018-10-27 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
